chrom	start	end	geneid	genename
1	103342022	103574052	NM_080629	COL11A1
1	103342022	103574052	NM_001190709	COL11A1
1	103342022	103574052	NM_080630	COL11A1
1	104198301	104207173	NM_004038	AMY1A
1	104198140	104207173	NM_001008221	AMY1A
1	104068577	104097859	NM_017619	RNPC3
1	104198324	104207172	NM_001008218	AMY1B
1	104198302	104207172	NM_001008219	AMY1C
1	108113781	108507545	NM_006113	VAV3
1	108113781	108231126	NM_001079874	VAV3
1	109289284	109352148	NM_007269	STXBP3
1	109419602	109473044	NM_013296	GPSM2
1	109512837	109584850	NM_001142551	WDR47
1	109512837	109584850	NM_014969	WDR47
1	109512837	109584850	NM_001142550	WDR47
1	109656584	109749403	NM_020775	KIAA1324
1	109834986	109849663	NM_001010985	MYBPHL
1	110230417	110236367	NM_146421	GSTM1
1	110753335	110776674	NM_004978	KCNC4
1	110753335	110776674	NM_001039574	KCNC4
1	110881944	110889303	NM_022768	RBM15
1	110230417	110236367	NM_000561	GSTM1
1	110753335	110776674	NR_036437	KCNC4
1	110881944	110889303	NM_001201545	RBM15
1	112025969	112106597	NM_001081976	ADORA3
1	111659953	111682838	NM_178454	DRAM2
1	113066140	113162040	NM_017744	ST7L
1	112318453	112531777	NM_004980	KCND3
1	112938799	113003786	NM_018704	CTTNBP2NL
1	113084412	113162040	NM_138729	ST7L
1	113066140	113162040	NM_138728	ST7L
1	113066140	113162040	NM_138727	ST7L
1	112318453	112531777	NM_172198	KCND3
1	113615830	113667342	NM_014813	LRIG2
1	113933474	114228545	NM_152900	MAGI3
1	113933474	114228545	NM_001142782	MAGI3
1	114399256	114443859	NR_037864	LOC100287722
1	114935398	115053781	NM_015906	TRIM33
1	114631913	114696472	NM_001253772	SYT6
1	114935398	115053781	NM_033020	TRIM33
1	115127195	115212732	NM_198459	DENND2C
1	114631913	114695062	NM_205848	SYT6
1	114631913	114696472	NR_045589	SYT6
1	114419435	114430169	NM_001010922	BCL2L15
1	115127195	115212732	NM_001256404	DENND2C
1	115590632	115632121	NM_005725	TSPAN2
1	115828536	115880857	NM_002506	NGF
1	116242625	116311426	NM_001232	CASQ2
1	115397454	115537990	NM_003176	SYCP1
1	116915794	116947396	NM_000701	ATP1A1
1	117297085	117311851	NM_001767	CD2
1	117117030	117210314	NM_001542	IGSF3
1	116519118	116612675	NM_018420	SLC22A15
1	117117030	117210314	NM_001007237	IGSF3
1	117686208	117746458	NM_001253849	VTCN1
1	117686208	117753582	NM_024626	VTCN1
1	117544371	117579167	NM_001256109	CD101
1	117544371	117579167	NM_004258	CD101
1	117910084	118068320	NM_006699	MAN1A2
1	117686208	117753582	NM_001253850	VTCN1
1	117544371	117579167	NM_001256106	CD101
1	117544371	117579167	NM_001256111	CD101
1	117686208	117753582	NR_045603	VTCN1
1	117686208	117753582	NR_045604	VTCN1
1	118496287	118727848	NM_206996	SPAG17
1	119573838	119683295	NM_015836	WARS2
1	119911401	119936751	NM_016527	HAO2
1	119911401	119936751	NM_001005783	HAO2
1	119573838	119683295	NM_201263	WARS2
1	120839004	120855681	NM_001100910	FAM72B
1	144300516	144341755	NR_024584	LOC728875
1	144300511	144340773	NR_024511	LOC728855
1	144300511	144340773	NR_024510	LOC728855
1	143915747	144094477	NR_034178	SRGAP2P2
1	144851423	145039992	NM_001198832	PDE4DIP
1	145209110	145285912	NM_203458	NOTCH2NL
1	145477084	145499091	NM_153713	LIX1L
1	144851423	144995033	NM_001198834	PDE4DIP
1	145096406	145116922	NM_004892	SEC22B
1	145611035	145688776	NM_014455	RNF115
1	144851426	144995022	NM_014644	PDE4DIP
1	144951760	144995082	NM_001195261	PDE4DIP
1	144951760	144997111	NM_001195260	PDE4DIP
1	144951760	145076186	NM_022359	PDE4DIP
1	145293370	145368684	NM_001039703	NBPF10
1	144951760	144995033	NM_001002810	PDE4DIP
1	144890590	144995022	NM_001002812	PDE4DIP
1	146657837	146697230	NM_001144830	FMO5
1	146655883	146697230	NM_001144829	FMO5
1	146657837	146697230	NM_001461	FMO5
1	147425566	147465755	NM_001097616	GPR89C
1	147400505	147465753	NM_016334	GPR89B
1	147574322	147599571	NM_001101663	NBPF24
1	147013181	147098015	NM_004326	BCL9
1	147574322	147624601	NR_046188	NBPF24
1	147574322	147624469	NM_183372	NBPF11
1	146853913	146989699	NR_038423	LOC100289211
1	149553002	149553787	NM_001143883	PPIAL4B
1	149279475	149291742	NR_027002	LOC388692
1	149553002	149553787	NM_001135789	PPIAL4C
1	149553002	149553662	NM_178230	PPIAL4A
1	150336989	150449041	NM_015203	RPRD2
1	150702671	150738433	NM_004079	CTSS
1	150594598	150602098	NM_004436	ENSA
1	150702671	150738433	NM_001199739	CTSS
1	150459919	150479749	NM_025150	TARS2
1	150595753	150602098	NM_207044	ENSA
1	150595753	150602098	NM_207043	ENSA
1	150594598	150602098	NM_207042	ENSA
1	150039341	150117505	NM_007259	VPS45
1	150599521	150602098	NM_207168	ENSA
1	151512780	151556059	NM_001126337	TUFT1
1	151375199	151414681	NM_207171	POGZ
1	151375199	151431941	NM_145796	POGZ
1	151512780	151556059	NM_020127	TUFT1
1	151254790	151264381	NM_020832	ZNF687
1	151584661	151671559	NM_030918	SNX27
1	151375199	151431941	NM_001194937	POGZ
1	151375199	151431941	NM_001194938	POGZ
1	151778546	151804348	NM_005060	RORC
1	151375199	151431941	NM_015100	POGZ
1	151778546	151798553	NM_001001523	RORC
1	153965167	154127592	NM_001159484	NUP210L
1	153777202	153895451	NM_020699	GATAD2B
1	153606457	153618782	NM_015607	CHTOP
1	153606457	153618782	NM_001206612	CHTOP
1	153965167	154127592	NM_207308	NUP210L
1	153606457	153618782	NM_001244664	CHTOP
1	155051347	155060014	NM_004952	EFNA3
1	154916558	154928567	NM_020524	PBXIP1
1	154377668	154441926	NM_181359	IL6R
1	154669941	154842754	NM_001204087	KCNN3
1	154669941	154832338	NM_170782	KCNN3
1	154377668	154410561	NM_001206866	IL6R
1	154377668	154441926	NM_000565	IL6R
1	154669941	154842754	NM_002249	KCNN3
1	155579960	155584758	NM_018116	MSTO1
1	155305051	155532324	NM_018489	ASH1L
1	156084460	156109878	NM_170708	LMNA
1	155579960	155584758	NR_046292	MSTO1
1	155829259	155854990	NM_152280	SYT11
1	156084460	156109878	NM_170707	LMNA
1	156084460	156107657	NM_005572	LMNA
1	155579960	155584758	NR_046294	MSTO1
1	155579960	155584758	NR_046293	MSTO1
1	155579960	155584758	NM_001256533	MSTO1
1	155579960	155584758	NR_046295	MSTO1
1	155579960	155584758	NM_001256532	MSTO1
1	156890423	156902880	NM_144702	LRRC71
1	156495196	156542396	NM_178229	IQGAP3
1	156737273	156770609	NM_005973	PRCC
1	157800703	157811634	NM_005894	CD5L
1	157543538	157567870	NM_031282	FCRL4
1	158979681	159024945	NM_005531	IFI16
1	158580495	158656506	NM_003126	SPTA1
1	158979681	159024945	NM_001206567	IFI16
1	160258376	160313354	NM_001098398	COPA
1	160007256	160040051	NM_002241	KCNJ10
1	159896828	159915386	NM_001135050	IGSF9
1	160258376	160313354	NM_004371	COPA
1	160160284	160171676	NM_001231	CASQ1
1	159896828	159915386	NM_020789	IGSF9
1	159772172	159786047	NM_001004310	FCRL6
1	160799949	160832692	NM_001166664	CD244
1	160799949	160832692	NM_001166663	CD244
1	161070345	161087866	NM_012394	PFDN2
1	160799949	160832692	NM_016382	CD244
1	162039580	162339813	NM_001164757	NOS1AP
1	162039580	162339813	NM_014697	NOS1AP
1	161736033	161933860	NM_007348	ATF6
1	163291722	163325553	NM_031423	NUF2
1	162602227	162750247	NM_006182	DDR2
1	163291722	163325553	NM_145697	NUF2
1	163112088	163291581	NM_001254748	RGS5
1	162602227	162750247	NM_001014796	DDR2
1	165171103	165325952	NM_177398	LMX1A
1	165370158	165414592	NM_006917	RXRG
1	165406164	165414592	NR_033824	RXRG
1	165370158	165414592	NM_001256570	RXRG
1	165171103	165325478	NM_001174069	LMX1A
1	165446078	165551341	NR_026744	LOC400794
1	166573152	166594473	NR_002925	FMO9P
1	166039255	166135958	NM_001017961	FAM78B
1	165796731	165880855	NM_012474	UCK2
1	167599473	167675486	NM_052862	RCSD1
1	166958518	166991447	NM_032858	MAEL
1	167190065	167396582	NM_002697	POU2F1
1	167190065	167396582	NM_001198786	POU2F1
1	167298280	167396582	NM_001198783	POU2F1
1	167190122	167396582	NR_037163	POU2F1
1	167885912	167905439	NR_026550	BRP44
1	168664694	168698442	NM_001937	DPT
1	167905796	168045083	NM_018442	DCAF6
1	167905796	168045083	NM_001198957	DCAF6
1	167905796	168045083	NM_001198956	DCAF6
1	167885912	167906307	NM_015415	BRP44
1	167905796	168045083	NM_001017977	DCAF6
1	168148170	168171351	NM_152902	TIPRL
1	167885912	167906307	NM_001143674	BRP44
1	169075946	169101960	NM_001677	ATP1B1
1	169101772	169337186	NM_197972	NME7
1	169101768	169337186	NM_013330	NME7
1	169337193	169365780	NM_003666	BLZF1
1	170633312	170708541	NM_022716	PRRX1
1	170115187	170136923	NM_001136107	METTL11B
1	169890469	170038056	NM_001204517	KIFAP3
1	169890469	170043879	NM_001204516	KIFAP3
1	169890469	170043879	NM_001204514	KIFAP3
1	170633312	170708541	NM_006902	PRRX1
1	169890469	170043879	NM_014970	KIFAP3
1	171669295	171711379	NM_001185127	VAMP4
1	171669295	171711379	NR_033704	VAMP4
1	171283485	171311223	NM_002022	FMO4
1	171669295	171711379	NM_003762	VAMP4
1	171154387	171181822	NM_001460	FMO2
1	173793796	173827682	NM_018122	DARS2
1	173900351	173962210	NM_172071	RC3H1
1	173204198	173446294	NR_037845	LOC100506023
1	173469603	173572233	NM_178527	SLC9A11
1	174844655	174927327	NM_001035230	RABGAP1L
1	174128551	174927327	NM_014857	RABGAP1L
1	174843523	174927327	NM_001243763	RABGAP1L
1	174968891	174981163	NM_014412	CACYBP
1	174769034	174964445	NM_001243765	RABGAP1L
1	174968570	174981163	NM_001007214	CACYBP
1	175291934	175712752	NM_003285	TNR
1	176432306	176811970	NM_020318	PAPPA2
1	176432306	176660341	NM_021936	PAPPA2
1	176830202	177134024	NM_004319	ASTN1
1	176837953	177134024	NM_207108	ASTN1
1	177975274	178007142	NR_037167	LOC730102
1	179068461	179198819	NM_007314	ABL2
1	178995073	179045702	NM_014864	FAM20B
1	179068461	179198819	NM_001168236	ABL2
1	179068461	179198819	NM_001168237	ABL2
1	179068461	179198819	NM_001168238	ABL2
1	178310605	178448648	NM_004841	RASAL2
1	178694299	178889237	NM_152663	RALGPS2
1	179079715	179198819	NM_001136001	ABL2
1	179923907	180084015	NM_014810	CEP350
1	179809101	179846941	NM_145034	TOR1AIP2
1	180199432	180244188	NM_033343	LHX4
1	179334854	179523870	NM_144696	AXDND1
1	179560756	179660407	NM_001199085	TDRD5
1	179560756	179660407	NM_173533	TDRD5
1	179828164	179846941	NM_022347	TOR1AIP2
1	179560747	179660407	NM_001199091	TDRD5
1	179560988	179660407	NM_001199089	TDRD5
1	179809101	179846941	NM_001199260	TOR1AIP2
1	180601145	180859415	NM_001135669	XPR1
1	181002560	181031074	NM_001195000	MR1
1	180601145	180859415	NM_004736	XPR1
1	181002560	181031074	NM_001194999	MR1
1	181002560	181031074	NM_001531	MR1
1	181002560	181031074	NM_001195035	MR1
1	181452685	181775921	NM_000721	CACNA1E
1	181452685	181775921	NM_001205294	CACNA1E
1	181452685	181775921	NM_001205293	CACNA1E
1	183217371	183274009	NM_170706	NMNAT2
1	182808438	182857117	NM_001357	DHX9
1	183217371	183387634	NM_015039	NMNAT2
1	182992594	183114727	NM_002293	LAMC1
1	182808438	182857117	NR_033302	DHX9
1	184020810	184043344	NM_001127394	TSEN15
1	184020810	184043344	NR_023349	TSEN15
1	184020810	184043344	NM_052965	TSEN15
1	183605207	183897666	NM_015149	RGL1
1	185126290	185260913	NM_017673	SWT1
1	184659624	184724041	NM_025191	EDEM3
1	185126191	185260913	NM_001105518	SWT1
1	184760165	184943682	NM_052966	FAM129A
1	186344889	186390503	NM_001164245	C1orf27
1	185703682	186160085	NM_031935	HMCN1
1	186344889	186390503	NM_001164246	C1orf27
1	186029866	186446655	NR_031642	MIR548F1
1	186344889	186390503	NM_017847	C1orf27
1	186798031	186958113	NM_024420	PLA2G4A
1	190066796	190446759	NM_199051	FAM5C
1	190594019	190770788	NR_033922	LOC440704
1	192127591	192154945	NM_130782	RGS18
1	193065594	193075244	NM_016066	GLRX2
1	193091087	193223942	NM_024529	CDC73
1	193065594	193074608	NM_197962	GLRX2
1	193065594	193075187	NM_001243399	GLRX2
1	196857143	196887843	NM_006684	CFHR4
1	196857143	196887843	NM_001201551	CFHR4
1	196857143	196887843	NM_001201550	CFHR4
1	196194912	196577499	NM_198503	KCNT2
1	197237333	197447585	NM_001193640	CRB1
1	197237333	197447585	NM_201253	CRB1
1	197473878	197744623	NM_001195215	DENND1B
1	197521384	197744623	NM_144977	DENND1B
1	198777131	198906558	NR_040073	LOC100131234
1	198608136	198726545	NM_002838	PTPRC
1	198608136	198726545	NM_080921	PTPRC
1	199996769	200146550	NM_003822	NR5A2
1	199996769	200146550	NM_205860	NR5A2
1	200520624	200589862	NM_014875	KIF14
1	201159952	201198080	NM_001164586	IGFN1
1	201008639	201081694	NM_000069	CACNA1S
1	200708685	200829831	NM_203459	CAMSAP2
1	201798287	201853422	NM_018085	IPO9
1	201452657	201475967	NM_001193571	CSRP1
1	201452657	201476387	NM_001193570	CSRP1
1	201452657	201476387	NM_004078	CSRP1
1	202163117	202288889	NM_001017403	LGR6
1	201979689	201986315	NM_004433	ELF3
1	202172904	202288889	NM_021636	LGR6
1	201452657	201465701	NM_001193572	CSRP1
1	201708962	201796102	NM_001167738	NAV1
1	201617449	201796102	NM_020443	NAV1
1	202102531	202113871	NM_138795	ARL8A
1	201979689	201986315	NM_001114309	ELF3
1	202183282	202288889	NM_001017404	LGR6
1	202102531	202113871	NM_001256129	ARL8A
1	202431870	202557697	NM_032104	PPP1R12B
1	202431870	202557697	NM_032103	PPP1R12B
1	202559724	202679551	NM_177402	SYT2
1	203020310	203047864	NM_015053	PPFIA4
1	202696531	202777549	NM_006618	KDM5B
1	204042245	204096871	NM_005686	SOX13
1	203595914	203713209	NM_001684	ATP2B4
1	203764750	203823256	NM_014827	ZC3H11A
1	204187980	204329057	NM_014935	PLEKHA6
1	203595914	203713209	NM_001001396	ATP2B4
1	205350505	205391214	NM_001001552	LEMD1
1	204797781	204991950	NM_015090	NFASC
1	205350505	205391214	NR_037583	LEMD1
1	205350505	205391214	NM_001199052	LEMD1
1	205350505	205391214	NM_001199051	LEMD1
1	204797781	204946274	NM_001160333	NFASC
1	204586302	204654481	NM_006338	LRRN2
1	204797781	204991950	NM_001160332	NFASC
1	205350505	205391214	NM_001199050	LEMD1
1	205111630	205180727	NM_015375	DSTYK
1	204797781	204991950	NM_001005388	NFASC
1	204797781	204946274	NM_001005389	NFASC
1	205111630	205180727	NM_199462	DSTYK
1	204586302	204654597	NM_201630	LRRN2
1	207076630	207095378	NM_001142473	FAIM3
1	207076630	207095235	NM_001193338	FAIM3
1	207076630	207095378	NM_005449	FAIM3
1	206680878	206762616	NM_182664	RASSF5
1	206680878	206762616	NM_182663	RASSF5
1	207818457	207897036	NM_175710	CR1L
1	208195587	208417665	NM_025179	PLXNA2
1	207669472	207815110	NM_000651	CR1
1	207669472	207815110	NM_000573	CR1
1	209958967	209979520	NM_006147	IRF6
1	209958967	209979520	NM_001206696	IRF6
1	210111518	210337633	NM_001146261	SYT14
1	210111518	210337633	NM_001146262	SYT14
1	210111518	210337633	NM_001146264	SYT14
1	210111518	210337633	NM_001256006	SYT14
1	210111518	210337633	NM_153262	SYT14
1	210111518	210337633	NR_027459	SYT14
1	210851656	211307457	NM_172362	KCNH1
1	210851656	211307457	NM_002238	KCNH1
1	211916798	212004114	NM_014873	LPGAT1
1	212113740	212209002	NM_015434	INTS7
1	212458878	212535205	NM_006243	PPP2R5A
1	212113740	212209002	NR_037667	INTS7
1	212113740	212209002	NM_001199812	INTS7
1	212113740	212209002	NM_001199811	INTS7
1	212113740	212209002	NM_001199809	INTS7
1	213224587	213446808	NM_012424	RPS6KC1
1	213224587	213446808	NM_001136138	RPS6KC1
1	214522038	214725024	NM_005401	PTPN14
1	214161859	214209762	NM_002763	PROX1
1	213991094	214139608	NR_037850	PROX1-AS1
1	214776531	214837914	NM_016343	CENPF
1	215256559	215410436	NM_014217	KCNK2
1	215178884	215410436	NM_001017424	KCNK2
1	215256559	215410436	NM_001017425	KCNK2
1	215740734	215795149	NM_016121	KCTD3
1	216676587	216896814	NM_001438	ESRRG
1	216347291	216596738	NM_007123	USH2A
1	216676587	216896814	NM_001243519	ESRRG
1	216676587	216896814	NM_001243518	ESRRG
1	216676587	216896814	NM_001243515	ESRRG
1	216676587	216978709	NM_001243514	ESRRG
1	217603833	217804409	NM_018040	GPATCH2
1	217804694	218040484	NM_138796	SPATA17
1	218458628	218511325	NM_016052	RRP15
1	219254316	219347130	NR_038845	LOC643723
1	220701567	220837799	NM_018650	MARK1
1	220321609	220445843	NM_012414	RAB3GAP2
1	220960038	220987741	NM_022746	1-Mar
1	221874763	221915516	NM_144729	DUSP10
1	221874763	221910802	NM_144728	DUSP10
1	221874763	221915516	NM_007207	DUSP10
1	222791443	222841351	NM_198551	MIA3
1	222988430	223179337	NM_032890	DISP1
1	223967594	224033674	NM_005426	TP53BP2
1	223394160	223537544	NM_017982	SUSD4
1	223714971	223853436	NM_001143962	CAPN8
1	223408251	223537544	NM_001037175	SUSD4
1	223967594	224033674	NM_001031685	TP53BP2
1	225117355	225211991	NM_001145154	DNAH14
1	224804178	224928249	NM_152495	CNIH3
1	225674533	225840845	NM_018212	ENAH
1	225965514	225978168	NM_003133	SRP9
1	225965514	225978168	NM_001130440	SRP9
1	225674533	225840845	NM_001008493	ENAH
1	226332379	226374423	NM_022735	ACBD3
1	227127937	227175246	NM_020247	ADCK3
1	227177565	227505826	NM_014826	CDC42BPA
1	226819390	226926876	NM_002221	ITPKB
1	227177565	227505826	NM_003607	CDC42BPA
1	226736500	226796915	NM_001003665	C1orf95
1	228194722	228248972	NM_033131	WNT3A
1	227922696	227968932	NM_053052	SNAP47
1	227751219	227850164	NR_033184	ZNF678
1	228395860	228566575	NM_001098623	OBSCN
1	227751219	227850164	NM_178549	ZNF678
1	228395860	228548951	NM_052843	OBSCN
1	228780393	228882416	NR_037962	RHOU
1	230202955	230417875	NM_004481	GALNT2
1	229761980	229795946	NM_014777	URB2
1	230778201	230829731	NM_001145036	COG2
1	230778201	230829731	NM_007357	COG2
1	231041986	231114618	NM_001122835	TTC13
1	231041986	231114618	NM_024525	TTC13
1	231468481	231473578	NM_175876	EXOC8
1	231298673	231357314	NM_001004342	TRIM67
1	231762560	232177019	NM_018662	DISC1
1	231762560	231886365	NM_001164551	DISC1
1	231762560	232145400	NM_001164541	DISC1
1	231762560	232145400	NM_001164538	DISC1
1	231762560	232177019	NM_001164537	DISC1
1	231762560	231907408	NM_001164549	DISC1
1	231762560	231886365	NM_001164555	DISC1
1	231762560	231954990	NM_001164556	DISC1
1	231762560	232095249	NM_001164546	DISC1
1	231762560	232145400	NM_001164547	DISC1
1	231762560	231954990	NM_001164548	DISC1
1	231762560	231991125	NM_001164539	DISC1
1	231762560	232177019	NM_001164540	DISC1
1	231762560	231954990	NM_001164545	DISC1
1	231762560	231954990	NM_001164544	DISC1
1	231762560	232095249	NM_001164542	DISC1
1	231762560	232002452	NM_001012959	DISC1
1	231762560	232177019	NM_001012957	DISC1
1	233119881	233431459	NM_014801	PCNXL2
1	234040678	234460262	NM_173508	SLC35F3
1	235530727	235612280	NM_001079515	TBCE
1	235710984	235814054	NM_004485	GNG4
1	235710984	235814054	NM_001098721	GNG4
1	235272657	235292256	NM_014765	TOMM20
1	235330209	235491532	NM_016374	ARID4B
1	235710984	235813293	NM_001098722	GNG4
1	235610532	235667781	NM_152490	B3GALNT2
1	235330209	235491532	NM_031371	ARID4B
1	235330209	235490802	NM_001206794	ARID4B
1	235530727	235612280	NM_003193	TBCE
1	236558715	236648008	NM_080738	EDARADD
1	236686738	236716279	NM_006499	LGALS8
1	236139131	236228481	NM_002508	NID1
1	236681513	236716279	NM_201545	LGALS8
1	236712304	236767841	NM_018072	HEATR1
1	236557679	236648008	NM_145861	EDARADD
1	236686738	236716279	NM_201543	LGALS8
1	236687026	236716279	NM_201544	LGALS8
1	236305831	236372209	NM_003272	GPR137B
1	237205701	237997288	NM_001035	RYR2
1	239792372	240072717	NM_000740	CHRM3
1	240255184	240638489	NM_020066	FMN2
1	241815579	241965434	NM_144625	WDR64
1	241695433	241758949	NM_003679	KMO
1	242251688	242612784	NM_001195812	PLD5
1	242251688	242612784	NM_001195811	PLD5
1	242251688	242687998	NM_152666	PLD5
1	243287729	243418708	NM_014812	CEP170
1	243663020	244006886	NM_001206729	AKT3
1	243287729	243418708	NM_001042404	CEP170
1	244080703	244210619	NR_033883	LOC339529
1	243651534	244006584	NM_181690	AKT3
1	243663020	244006584	NM_005465	AKT3
1	243419306	243663393	NM_006642	SDCCAG8
1	243287729	243418708	NM_001042405	CEP170
1	245133630	245288530	NR_026587	EFCAB2
1	245133283	245288530	NR_026586	EFCAB2
1	245133630	245251148	NR_026588	EFCAB2
1	244571793	244615436	NM_001126	ADSS
1	245133170	245251148	NM_032328	EFCAB2
1	245133630	245288530	NM_001143943	EFCAB2
1	244624672	244803662	NM_173807	C1orf101
1	244816351	244872334	NM_016076	PPPDE1
1	244624672	244803662	NM_001130957	C1orf101
1	244624672	244803662	NM_001242340	C1orf101
1	247197939	247242115	NM_001204220	ZNF670
1	247285276	247335318	NM_001243740	ZNF124
1	247197939	247242115	NM_033213	ZNF670
1	246729638	246811544	NM_001139459	CNST
1	247108848	247242115	NR_037894	ZNF670-ZNF695
1	247319202	247335318	NM_003431	ZNF124
1	247002401	247094726	NM_015446	AHCTF1
1	246729638	246831884	NM_152609	CNST
1	247581350	247612406	NM_001127462	NLRP3
1	247579457	247612406	NM_001127461	NLRP3
1	247581350	247612406	NM_004895	NLRP3
1	247712450	247739848	NM_145278	C1orf150
1	247581350	247612406	NM_001243133	NLRP3
1	247581350	247612406	NM_183395	NLRP3
1	248100492	248264224	NM_175911	OR2L13
1	247579457	247612406	NM_001079821	NLRP3
1	34610	36081	NR_026818	FAM138A
1	14361	29370	NR_024540	WASH7P
1	11873	14408	NR_046018	DDX11L1
1	34610	36081	NR_026820	FAM138F
1	69090	70008	NM_001005484	OR4F5
1	134772	140566	NR_039983	LOC729737
1	323891	328581	NR_028327	LOC100133331
1	367658	368597	NM_001005221	OR4F29
1	323891	328581	NR_028322	LOC100132287
1	323891	328581	NR_028325	LOC100132062
1	367658	368597	NM_001005224	OR4F3
1	367658	368597	NM_001005277	OR4F16
1	621095	622034	NM_001005221	OR4F29
1	621095	622034	NM_001005224	OR4F3
1	621095	622034	NM_001005277	OR4F16
1	700244	714068	NR_033908	LOC100288069
1	661138	665731	NR_028327	LOC100133331
1	761585	762902	NR_024321	LINC00115
1	803450	812182	NR_027055	FAM41C
1	901876	910484	NM_001160184	PLEKHN1
1	879582	894679	NM_015658	NOC2L
1	852952	854817	NR_026874	LOC100130417
1	901876	910484	NM_032129	PLEKHN1
1	861120	879961	NM_152486	SAMD11
1	910578	917473	NR_027693	C1orf170
1	895966	901099	NM_198317	KLHL17
1	934343	935552	NM_001142467	HES4
1	934341	935552	NM_021170	HES4
1	948846	949919	NM_005101	ISG15
1	1007125	1009687	NM_001205252	RNF223
1	955502	991499	NM_198576	AGRN
1	1152287	1167447	NM_016547	SDF4
1	1146705	1149548	NM_003327	TNFRSF4
1	1138887	1142089	NM_004195	TNFRSF18
1	1138887	1142089	NM_148902	TNFRSF18
1	1138887	1142089	NM_148901	TNFRSF18
1	1072396	1079434	NR_038869	LOC254099
